sample_id,block_id,best_joint_action_under_score,actual_joint_action,joint_action_match_under_score,selected_joint_score,best_joint_score,best_minus_selected_score,advantage,return
10,16,local,bs1,0,-0.6082636713981628,-0.34826114773750305,0.2600025236606598,-18.582624435424805,-43.619178771972656
10,17,local,bs1,0,-0.5845537781715393,-0.40453919768333435,0.18001458048820496,-18.582624435424805,-43.619178771972656
10,18,local,bs1,0,-0.5619117021560669,-0.29202359914779663,0.26988810300827026,-18.582624435424805,-43.619178771972656
10,19,local,bs2,0,-0.626886785030365,-0.3330543637275696,0.2938324213027954,-18.582624435424805,-43.619178771972656
10,20,local,local,1,-0.5515012145042419,-0.5515012145042419,0.0,-18.582624435424805,-43.619178771972656
10,21,local,local,1,-0.6757364273071289,-0.6757364273071289,0.0,-18.582624435424805,-43.619178771972656
10,22,local,bs2,0,-1.032028317451477,-0.7350407838821411,0.29698753356933594,-18.582624435424805,-43.619178771972656
10,23,local,local,1,-0.5743536949157715,-0.5743536949157715,0.0,-18.582624435424805,-43.619178771972656
11,0,local,bs1,0,-0.8442729115486145,-0.59615159034729,0.24812132120132446,-17.351425170898438,-43.3017692565918
11,1,local,bs1,0,-0.9288060665130615,-0.5776223540306091,0.3511837124824524,-17.351425170898438,-43.3017692565918
11,2,local,bs1,0,-0.71710205078125,-0.6167261004447937,0.1003759503364563,-17.351425170898438,-43.3017692565918
11,3,local,bs2,0,-0.8186980485916138,-0.5785789489746094,0.2401190996170044,-17.351425170898438,-43.3017692565918
11,4,local,bs2,0,-0.8286055326461792,-0.5925657749176025,0.23603975772857666,-17.351425170898438,-43.3017692565918
11,5,local,bs1,0,-0.8736138343811035,-0.7449423670768738,0.12867146730422974,-17.351425170898438,-43.3017692565918
11,6,local,local,1,-0.6704046130180359,-0.6704046130180359,0.0,-17.351425170898438,-43.3017692565918
11,7,local,bs1,0,-1.11762535572052,-0.8343455791473389,0.28327977657318115,-17.351425170898438,-43.3017692565918
11,8,local,local,1,-0.6341442465782166,-0.6341442465782166,0.0,-17.351425170898438,-43.3017692565918
11,9,local,bs2,0,-0.5173362493515015,-0.32111138105392456,0.1962248682975769,-17.351425170898438,-43.3017692565918
11,10,local,bs1,0,-0.6541163921356201,-0.29144564270973206,0.36267074942588806,-17.351425170898438,-43.3017692565918
11,11,local,local,1,-0.5386292934417725,-0.5386292934417725,0.0,-17.351425170898438,-43.3017692565918
11,12,local,local,1,-0.9111685156822205,-0.9111685156822205,0.0,-17.351425170898438,-43.3017692565918
11,13,local,local,1,-0.39821529388427734,-0.39821529388427734,0.0,-17.351425170898438,-43.3017692565918
11,14,local,bs1,0,-0.5890686511993408,-0.2698081135749817,0.31926053762435913,-17.351425170898438,-43.3017692565918
11,15,local,bs1,0,-0.8890395760536194,-0.5337204933166504,0.355319082736969,-17.351425170898438,-43.3017692565918
11,16,local,local,1,-0.5745052695274353,-0.5745052695274353,0.0,-17.351425170898438,-43.3017692565918
11,17,local,local,1,-1.1274312734603882,-1.1274312734603882,0.0,-17.351425170898438,-43.3017692565918
11,18,local,bs2,0,-1.2608660459518433,-1.0507718324661255,0.21009421348571777,-17.351425170898438,-43.3017692565918
11,19,local,bs1,0,-0.9255404472351074,-0.5714631676673889,0.3540772795677185,-17.351425170898438,-43.3017692565918
11,20,local,local,1,-0.49268150329589844,-0.49268150329589844,0.0,-17.351425170898438,-43.3017692565918
11,21,local,local,1,-0.38572564721107483,-0.38572564721107483,0.0,-17.351425170898438,-43.3017692565918
11,22,local,bs1,0,-0.7346901893615723,-0.34915614128112793,0.38553404808044434,-17.351425170898438,-43.3017692565918
11,23,local,local,1,-0.5729365944862366,-0.5729365944862366,0.0,-17.351425170898438,-43.3017692565918
12,0,local,bs1,0,-0.6800941824913025,-0.5470574498176575,0.13303673267364502,-17.05396842956543,-42.87849044799805
12,1,local,bs1,0,-0.7288793325424194,-0.2699625492095947,0.4589167833328247,-17.05396842956543,-42.87849044799805
12,2,local,bs2,0,-0.3510335683822632,-0.24112266302108765,0.10991090536117554,-17.05396842956543,-42.87849044799805
12,3,local,bs1,0,-0.7913331985473633,-0.5706009268760681,0.22073227167129517,-17.05396842956543,-42.87849044799805
12,4,local,bs1,0,-0.9001315832138062,-0.3894716203212738,0.51065993309021,-17.05396842956543,-42.87849044799805
12,5,local,bs1,0,-0.6517940163612366,-0.49502530694007874,0.15676870942115784,-17.05396842956543,-42.87849044799805
12,6,local,local,1,-0.36174842715263367,-0.36174842715263367,0.0,-17.05396842956543,-42.87849044799805
12,7,local,bs1,0,-1.2967281341552734,-0.7518412470817566,0.5448868870735168,-17.05396842956543,-42.87849044799805
12,8,local,local,1,-1.2123229503631592,-1.2123229503631592,0.0,-17.05396842956543,-42.87849044799805
12,9,local,local,1,-0.8318250179290771,-0.8318250179290771,0.0,-17.05396842956543,-42.87849044799805
12,10,local,bs2,0,-1.247618317604065,-0.9132434725761414,0.3343748450279236,-17.05396842956543,-42.87849044799805
12,11,local,bs2,0,-0.7162193059921265,-0.5868051648139954,0.1294141411781311,-17.05396842956543,-42.87849044799805
12,12,local,local,1,-1.1405987739562988,-1.1405987739562988,0.0,-17.05396842956543,-42.87849044799805
12,13,local,local,1,-0.6935818195343018,-0.6935818195343018,0.0,-17.05396842956543,-42.87849044799805
12,14,local,bs2,0,-0.8057447671890259,-0.6240109801292419,0.18173378705978394,-17.05396842956543,-42.87849044799805
12,15,local,local,1,-0.620728611946106,-0.620728611946106,0.0,-17.05396842956543,-42.87849044799805
12,16,local,local,1,-0.7234553098678589,-0.7234553098678589,0.0,-17.05396842956543,-42.87849044799805
12,17,local,local,1,-0.31928783655166626,-0.31928783655166626,0.0,-17.05396842956543,-42.87849044799805
12,18,local,local,1,-0.3243304491043091,-0.3243304491043091,0.0,-17.05396842956543,-42.87849044799805
12,19,local,local,1,-0.7632416486740112,-0.7632416486740112,0.0,-17.05396842956543,-42.87849044799805
12,20,local,local,1,-0.5267196893692017,-0.5267196893692017,0.0,-17.05396842956543,-42.87849044799805
12,21,local,bs2,0,-0.8465943932533264,-0.7096461653709412,0.13694822788238525,-17.05396842956543,-42.87849044799805
12,22,local,bs1,0,-1.21268892288208,-0.756567120552063,0.4561218023300171,-17.05396842956543,-42.87849044799805
12,23,local,local,1,-0.5250398516654968,-0.5250398516654968,0.0,-17.05396842956543,-42.87849044799805
13,0,local,local,1,-0.6663485765457153,-0.6663485765457153,0.0,-16.26933479309082,-42.108585357666016
13,1,local,bs2,0,-1.061918020248413,-0.8145586848258972,0.24735933542251587,-16.26933479309082,-42.108585357666016
13,2,local,bs1,0,-1.0400077104568481,-0.8197914958000183,0.22021621465682983,-16.26933479309082,-42.108585357666016
13,3,local,bs1,0,-1.0441564321517944,-0.660519540309906,0.3836368918418884,-16.26933479309082,-42.108585357666016
13,4,local,local,1,-0.33989885449409485,-0.33989885449409485,0.0,-16.26933479309082,-42.108585357666016
13,5,local,bs1,0,-0.5135573148727417,-0.22995908558368683,0.28359824419021606,-16.26933479309082,-42.108585357666016
13,6,local,local,1,-0.0946180671453476,-0.0946180671453476,0.0,-16.26933479309082,-42.108585357666016
13,7,local,bs1,0,-1.1032078266143799,-0.7843099236488342,0.31889790296554565,-16.26933479309082,-42.108585357666016
13,8,local,local,1,-1.1413295269012451,-1.1413295269012451,0.0,-16.26933479309082,-42.108585357666016
13,9,local,local,1,-0.3386508822441101,-0.3386508822441101,0.0,-16.26933479309082,-42.108585357666016
13,10,local,bs2,0,-0.49548110365867615,-0.2730218172073364,0.22245928645133972,-16.26933479309082,-42.108585357666016
13,11,local,local,1,-0.5901424288749695,-0.5901424288749695,0.0,-16.26933479309082,-42.108585357666016
13,12,local,local,1,-1.0531436204910278,-1.0531436204910278,0.0,-16.26933479309082,-42.108585357666016
13,13,local,local,1,-0.545577347278595,-0.545577347278595,0.0,-16.26933479309082,-42.108585357666016
13,14,local,local,1,-0.6839877367019653,-0.6839877367019653,0.0,-16.26933479309082,-42.108585357666016
13,15,local,bs1,0,-0.960092306137085,-0.6984604597091675,0.2616318464279175,-16.26933479309082,-42.108585357666016
13,16,local,local,1,-0.33759772777557373,-0.33759772777557373,0.0,-16.26933479309082,-42.108585357666016
13,17,local,bs1,0,-0.33716586232185364,-0.14273996651172638,0.19442589581012726,-16.26933479309082,-42.108585357666016
13,18,local,bs1,0,-0.2866901755332947,-0.061192017048597336,0.22549815475940704,-16.26933479309082,-42.108585357666016
13,19,local,local,1,-0.6926683187484741,-0.6926683187484741,0.0,-16.26933479309082,-42.108585357666016
13,20,local,bs1,0,-0.6471763849258423,-0.4810624420642853,0.166113942861557,-16.26933479309082,-42.108585357666016
13,21,local,bs2,0,-0.3557090163230896,-0.07047224789857864,0.28523677587509155,-16.26933479309082,-42.108585357666016
13,22,local,local,1,-0.17261183261871338,-0.17261183261871338,0.0,-16.26933479309082,-42.108585357666016
13,23,local,bs1,0,-0.8544909954071045,-0.6189401745796204,0.23555082082748413,-16.26933479309082,-42.108585357666016
14,0,local,local,1,-0.2931038439273834,-0.2931038439273834,0.0,-15.465473175048828,-41.44629669189453
14,1,local,local,1,-0.4496680796146393,-0.4496680796146393,0.0,-15.465473175048828,-41.44629669189453
14,2,local,bs2,0,-0.7367501854896545,-0.5566633343696594,0.18008685111999512,-15.465473175048828,-41.44629669189453
14,3,local,bs1,0,-0.8385753631591797,-0.5549435019493103,0.2836318612098694,-15.465473175048828,-41.44629669189453
14,4,local,bs2,0,-0.6721209287643433,-0.4686669111251831,0.20345401763916016,-15.465473175048828,-41.44629669189453
14,5,local,local,1,-0.2250259816646576,-0.2250259816646576,0.0,-15.465473175048828,-41.44629669189453
14,6,local,bs1,0,-0.2693754732608795,-0.0,0.2693754732608795,-15.465473175048828,-41.44629669189453
14,7,local,bs1,0,-0.9492505788803101,-0.6715800166130066,0.27767056226730347,-15.465473175048828,-41.44629669189453
14,8,local,local,1,-1.2749019861221313,-1.2749019861221313,0.0,-15.465473175048828,-41.44629669189453
14,9,local,bs2,0,-1.5215216875076294,-1.3932819366455078,0.12823975086212158,-15.465473175048828,-41.44629669189453
14,10,local,local,1,-1.3188650608062744,-1.3188650608062744,0.0,-15.465473175048828,-41.44629669189453
14,11,local,local,1,-0.6335700154304504,-0.6335700154304504,0.0,-15.465473175048828,-41.44629669189453
14,12,local,local,1,-1.1778866052627563,-1.1778866052627563,0.0,-15.465473175048828,-41.44629669189453
14,13,local,bs2,0,-0.7269434332847595,-0.48398357629776,0.2429598569869995,-15.465473175048828,-41.44629669189453
14,14,local,local,1,-0.5863809585571289,-0.5863809585571289,0.0,-15.465473175048828,-41.44629669189453
14,15,local,bs2,0,-0.8068277835845947,-0.6808201670646667,0.12600761651992798,-15.465473175048828,-41.44629669189453
14,16,local,bs2,0,-0.5289742946624756,-0.2909250855445862,0.2380492091178894,-15.465473175048828,-41.44629669189453
14,17,local,bs1,0,-0.8596106767654419,-0.6315609216690063,0.22804975509643555,-15.465473175048828,-41.44629669189453
14,18,local,local,1,-0.6426489353179932,-0.6426489353179932,0.0,-15.465473175048828,-41.44629669189453
14,19,bs1,local,0,-1.0365746021270752,-1.0314078330993652,0.005166769027709961,-15.465473175048828,-41.44629669189453
14,20,local,local,1,-0.38212913274765015,-0.38212913274765015,0.0,-15.465473175048828,-41.44629669189453
14,21,local,bs2,0,-0.38148894906044006,-0.10825428366661072,0.27323466539382935,-15.465473175048828,-41.44629669189453
14,22,local,bs1,0,-0.3894488513469696,-0.07002260535955429,0.3194262385368347,-15.465473175048828,-41.44629669189453
14,23,local,local,1,-0.6991224884986877,-0.6991224884986877,0.0,-15.465473175048828,-41.44629669189453
15,0,local,bs2,0,-0.54569411277771,-0.311441034078598,0.23425307869911194,-16.994693756103516,-40.9697380065918
15,1,local,bs1,0,-0.3481898009777069,-0.06378141790628433,0.2844083905220032,-16.994693756103516,-40.9697380065918
15,2,local,local,1,-0.09703844785690308,-0.09703844785690308,0.0,-16.994693756103516,-40.9697380065918
15,3,local,local,1,-0.5774015188217163,-0.5774015188217163,0.0,-16.994693756103516,-40.9697380065918
15,4,local,bs1,0,-0.9194467663764954,-0.5725982785224915,0.3468484878540039,-16.994693756103516,-40.9697380065918
15,5,local,bs1,0,-0.6241464018821716,-0.3737158477306366,0.25043055415153503,-16.994693756103516,-40.9697380065918
15,6,local,local,1,-0.11480365693569183,-0.11480365693569183,0.0,-16.994693756103516,-40.9697380065918
15,7,local,local,1,-0.6825371384620667,-0.6825371384620667,0.0,-16.994693756103516,-40.9697380065918
15,8,local,bs2,0,-1.3539414405822754,-1.09580397605896,0.25813746452331543,-16.994693756103516,-40.9697380065918
15,9,local,local,1,-0.5502127408981323,-0.5502127408981323,0.0,-16.994693756103516,-40.9697380065918
15,10,local,local,1,-0.5943722724914551,-0.5943722724914551,0.0,-16.994693756103516,-40.9697380065918
15,11,local,local,1,-0.5459108352661133,-0.5459108352661133,0.0,-16.994693756103516,-40.9697380065918
15,12,local,bs2,0,-1.447358250617981,-1.1009591817855835,0.34639906883239746,-16.994693756103516,-40.9697380065918
15,13,local,local,1,-0.8921045064926147,-0.8921045064926147,0.0,-16.994693756103516,-40.9697380065918
15,14,local,local,1,-1.2137702703475952,-1.2137702703475952,0.0,-16.994693756103516,-40.9697380065918
15,15,local,bs1,0,-0.8923680782318115,-0.7083531618118286,0.1840149164199829,-16.994693756103516,-40.9697380065918
15,16,local,local,1,-0.6278684139251709,-0.6278684139251709,0.0,-16.994693756103516,-40.9697380065918
15,17,local,bs2,0,-0.2835361063480377,-0.025730814784765244,0.2578052878379822,-16.994693756103516,-40.9697380065918
15,18,local,local,1,-0.046270158141851425,-0.046270158141851425,0.0,-16.994693756103516,-40.9697380065918
15,19,local,bs1,0,-0.9272221922874451,-0.8135149478912354,0.11370724439620972,-16.994693756103516,-40.9697380065918
15,20,local,bs1,0,-0.6375395059585571,-0.5261079668998718,0.1114315390586853,-16.994693756103516,-40.9697380065918
15,21,local,bs2,0,-0.5215561389923096,-0.16090033948421478,0.3606557846069336,-16.994693756103516,-40.9697380065918
15,22,local,local,1,-0.05647505819797516,-0.05647505819797516,0.0,-16.994693756103516,-40.9697380065918
15,23,local,bs2,0,-1.107193946838379,-0.7870783805847168,0.3201155662536621,-16.994693756103516,-40.9697380065918
16,0,local,local,1,-0.3876270353794098,-0.3876270353794098,0.0,-19.208362579345703,-40.654930114746094
16,1,local,local,1,-0.045881036669015884,-0.045881036669015884,0.0,-19.208362579345703,-40.654930114746094
16,2,local,bs2,0,-0.3414704203605652,-0.09823134541511536,0.24323907494544983,-19.208362579345703,-40.654930114746094
16,3,local,local,1,-0.7308793663978577,-0.7308793663978577,0.0,-19.208362579345703,-40.654930114746094
16,4,local,local,1,-0.2857142984867096,-0.2857142984867096,0.0,-19.208362579345703,-40.654930114746094
16,5,local,bs1,0,-0.3066974878311157,-0.19906727969646454,0.10763020813465118,-19.208362579345703,-40.654930114746094
16,6,local,bs1,0,-0.273920476436615,-0.0510529987514019,0.2228674739599228,-19.208362579345703,-40.654930114746094
16,7,local,bs1,0,-0.7606694102287292,-0.7075304388999939,0.05313897132873535,-19.208362579345703,-40.654930114746094
16,8,local,bs2,0,-0.5342379212379456,-0.33659306168556213,0.19764485955238342,-19.208362579345703,-40.654930114746094
16,9,local,bs1,0,-0.5055927634239197,-0.3720551133155823,0.1335376501083374,-19.208362579345703,-40.654930114746094
16,10,local,local,1,-0.27876952290534973,-0.27876952290534973,0.0,-19.208362579345703,-40.654930114746094
16,11,local,local,1,-0.5297280550003052,-0.5297280550003052,0.0,-19.208362579345703,-40.654930114746094
16,12,local,bs1,0,-0.7822411060333252,-0.5333333611488342,0.24890774488449097,-19.208362579345703,-40.654930114746094
16,13,local,local,1,-0.4535317122936249,-0.4535317122936249,0.0,-19.208362579345703,-40.654930114746094
16,14,local,local,1,-0.6281588077545166,-0.6281588077545166,0.0,-19.208362579345703,-40.654930114746094
16,15,local,local,1,-0.7761111259460449,-0.7761111259460449,0.0,-19.208362579345703,-40.654930114746094
16,16,local,local,1,-0.5396915674209595,-0.5396915674209595,0.0,-19.208362579345703,-40.654930114746094
16,17,local,bs2,0,-0.2789584696292877,-0.014584409072995186,0.2643740475177765,-19.208362579345703,-40.654930114746094
16,18,local,local,1,-0.05904371291399002,-0.05904371291399002,0.0,-19.208362579345703,-40.654930114746094
16,19,local,local,1,-0.6271515488624573,-0.6271515488624573,0.0,-19.208362579345703,-40.654930114746094
16,20,local,bs1,0,-1.1187530755996704,-1.0193840265274048,0.09936904907226562,-19.208362579345703,-40.654930114746094
16,21,local,bs2,0,-1.6069762706756592,-1.1367896795272827,0.47018659114837646,-19.208362579345703,-40.654930114746094
16,22,local,local,1,-1.1022157669067383,-1.1022157669067383,0.0,-19.208362579345703,-40.654930114746094
16,23,local,bs1,0,-1.1654233932495117,-0.8817267417907715,0.28369665145874023,-19.208362579345703,-40.654930114746094
17,0,local,local,1,-0.7199164628982544,-0.7199164628982544,0.0,-14.302051544189453,-40.363975524902344
17,1,local,local,1,-0.6494699120521545,-0.6494699120521545,0.0,-14.302051544189453,-40.363975524902344
17,2,local,bs2,0,-0.8633920550346375,-0.6058329343795776,0.2575591206550598,-14.302051544189453,-40.363975524902344
17,3,local,bs1,0,-0.8645622134208679,-0.6303887367248535,0.2341734766960144,-14.302051544189453,-40.363975524902344
17,4,local,local,1,-0.4406101107597351,-0.4406101107597351,0.0,-14.302051544189453,-40.363975524902344
17,5,local,bs2,0,-0.6748984456062317,-0.4096415936946869,0.2652568519115448,-14.302051544189453,-40.363975524902344
17,6,local,bs1,0,-0.7202077507972717,-0.3772009015083313,0.34300684928894043,-14.302051544189453,-40.363975524902344
17,7,local,local,1,-0.592898428440094,-0.592898428440094,0.0,-14.302051544189453,-40.363975524902344
17,8,local,bs1,0,-1.542622447013855,-1.2191287279129028,0.32349371910095215,-14.302051544189453,-40.363975524902344
17,9,local,bs1,0,-1.1312592029571533,-0.9359318017959595,0.19532740116119385,-14.302051544189453,-40.363975524902344
17,10,bs2,local,0,-1.0430363416671753,-1.0167807340621948,0.02625560760498047,-14.302051544189453,-40.363975524902344
17,11,local,local,1,-0.5400269031524658,-0.5400269031524658,0.0,-14.302051544189453,-40.363975524902344
